,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
1170,GO_Biological_Process_2025,Negative Regulation of Response to Oxidative Stress (GO:1902883),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,KEAP1;RBX1
1171,GO_Biological_Process_2025,Negative Regulation of Trophoblast Cell Migration (GO:1901164),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,ARHGDIB;TIMP1
1172,GO_Biological_Process_2025,Negative Regulation of Viral Life Cycle (GO:1903901),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,CSNK2B;PPIA
1173,GO_Biological_Process_2025,"Neurotransmitter Receptor Transport, Endosome to Plasma Membrane (GO:0099639)",2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,VPS35;RAB11A
1174,GO_Biological_Process_2025,Nucleolar Large rRNA Transcription by RNA Polymerase I (GO:0042790),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,TCOF1;POLR2E
1175,GO_Biological_Process_2025,Peptidyl-Serine Dephosphorylation (GO:0070262),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,PPP2CA;PPP5C
1176,GO_Biological_Process_2025,Phagosome Acidification (GO:0090383),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,RAB38;RAB7A
1177,GO_Biological_Process_2025,Phosphatidylinositol Acyl-Chain Remodeling (GO:0036149),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,MBOAT7;LCLAT1
1178,GO_Biological_Process_2025,Positive Regulation of Cardiac Muscle Cell Differentiation (GO:2000727),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,MEF2C;TGFB1
1179,GO_Biological_Process_2025,Positive Regulation of Mitochondrial Fusion (GO:0010636),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,YME1L1;ZDHHC6
1180,GO_Biological_Process_2025,Positive Regulation of Nuclear Cell Cycle DNA Replication (GO:0010571),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,DBF4;CDC7
1181,GO_Biological_Process_2025,Positive Regulation of Podosome Assembly (GO:0071803),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,FSCN1;NCAPG
1182,GO_Biological_Process_2025,"Positive Regulation of Protein Localization to Chromosome, Telomeric Region (GO:1904816)",2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,TCP1;WRAP53
1183,GO_Biological_Process_2025,Positive Regulation of Skeletal Muscle Cell Differentiation (GO:2001016),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,MEF2C;MCUB
1184,GO_Biological_Process_2025,Positive Regulation of Vascular Associated Smooth Muscle Cell Differentiation (GO:1905065),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,KIT;SOD2
1185,GO_Biological_Process_2025,Protection From Natural Killer Cell Mediated Cytotoxicity (GO:0042270),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,HLA-B;SERPINB9
1186,GO_Biological_Process_2025,Protein Polyglutamylation (GO:0018095),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,TTLL7;CFAP20
1187,GO_Biological_Process_2025,Proton-Transporting V-type ATPase Complex Assembly (GO:0070070),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,PIP4P1;TMEM9
1188,GO_Biological_Process_2025,Pyrimidine Nucleotide Metabolic Process (GO:0006220),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,DCTD;DCK
1189,GO_Biological_Process_2025,Pyruvate Decarboxylation to acetyl-CoA (GO:0006086),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,PDHX;PDHB
1190,GO_Biological_Process_2025,Regulation of Blood Vessel Branching (GO:1905553),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,MDK;CTNND1
1191,GO_Biological_Process_2025,Regulation of Blood Vessel Remodeling (GO:0060312),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,TGFB1;TMBIM1
1192,GO_Biological_Process_2025,Regulation of Establishment of T Cell Polarity (GO:1903903),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,RIPOR2;DOCK8
1193,GO_Biological_Process_2025,Regulation of Extracellular Exosome Assembly (GO:1903551),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,SDCBP;TSG101
1194,GO_Biological_Process_2025,Regulation of Fat Cell Proliferation (GO:0070344),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,TFDP1;E2F3
1195,GO_Biological_Process_2025,Regulation of Non-Motile Cilium Assembly (GO:1902855),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,SEPTIN9;SEPTIN7
1196,GO_Biological_Process_2025,Regulation of Pentose-Phosphate Shunt (GO:0043456),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,MLST8;TP53
1197,GO_Biological_Process_2025,Regulation of Phospholipase A2 Activity (GO:0032429),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,C1D;PLAA
1198,GO_Biological_Process_2025,Regulation of Plasma Membrane Repair (GO:1905684),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,ANXA2;S100A10
1199,GO_Biological_Process_2025,Regulation of Synaptic Vesicle Recycling (GO:1903421),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,PLAA;SNCA
1200,GO_Biological_Process_2025,Regulation of Translational Termination (GO:0006449),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,OGFOD1;SHFL
1201,GO_Biological_Process_2025,Response to Glucagon (GO:0033762),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,CRY1;GNAS
1202,GO_Biological_Process_2025,Ruffle Assembly (GO:0097178),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,INPP5K;ARF6
1203,GO_Biological_Process_2025,snoRNA Localization (GO:0048254),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,PIH1D1;PRPF31
1204,GO_Biological_Process_2025,succinyl-CoA Catabolic Process (GO:1901289),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,NUDT8;SUCLA2
1205,GO_Biological_Process_2025,tRNA Transport (GO:0051031),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,SSB;YBX1
1206,GO_Biological_Process_2025,Transcription Elongation-Coupled Chromatin Remodeling (GO:0140673),2/5,0.1832837611139506,0.6640429886920514,0,0,3.5041718815185647,5.945597533329003,USP15;SART3
1207,GO_Biological_Process_2025,Cellular Response to cAMP (GO:0071320),8/35,0.18603065677737,0.6723240182540822,0,0,1.5581098339719028,2.620497360037636,RAP1B;CRHBP;CRTC2;RAP1A;AKAP7;INPP5K;EZR;ZFP36L1
1208,GO_Biological_Process_2025,Positive Regulation of Substrate Adhesion-Dependent Cell Spreading (GO:1900026),8/35,0.18603065677737,0.6723240182540822,0,0,1.5581098339719028,2.620497360037636,CARMIL1;MDK;MYADM;ILK;TRIOBP;CRKL;S100A10;LIMS1
1209,GO_Biological_Process_2025,Regulation of Mitochondrial Membrane Potential (GO:0051881),8/35,0.18603065677737,0.6723240182540822,0,0,1.5581098339719028,2.620497360037636,ATP5IF1;PRDX3;UBB;ARL6IP5;PMAIP1;BAX;PARK7;SOD1
1210,GO_Biological_Process_2025,Homotypic Cell-Cell Adhesion (GO:0034109),10/46,0.1903224233345951,0.6866996346882712,0,0,1.460860170082253,2.4236191458338805,FIBP;CSRP1;GNAS;ILK;TLN1;CLIC1;PPIA;MYL12A;CD99;FERMT3
1211,GO_Biological_Process_2025,Macromolecule Catabolic Process (GO:0009057),10/46,0.1903224233345951,0.6866996346882712,0,0,1.460860170082253,2.4236191458338805,UCHL1;TGFB1;CASP3;CHEK2;MVB12A;TRIM24;PPT1;HTRA2;RNF5;CLN6
1212,GO_Biological_Process_2025,Regulation of Blood Vessel Endothelial Cell Migration (GO:0043535),12/57,0.1908080275375271,0.6878841751208624,0,0,1.402552835321197,2.323311166593101,MEF2C;ATP5F1B;TGFB1;ANGPT1;JUP;CSNK2B;ATP2B4;AKT1;PRCP;HMGB1;GATA2;ETS1
1213,GO_Biological_Process_2025,Pyroptotic Inflammatory Response (GO:0070269),7/30,0.1930438006246957,0.6953711203721534,0,0,1.600329731718284,2.632283426649888,GSDMD;CASP8;DHX9;CASP3;NINJ1;APIP;MAP3K20
1214,GO_Biological_Process_2025,Negative Regulation of Apoptotic Signaling Pathway (GO:2001234),15/74,0.1953256140227032,0.7030114486594906,0,0,1.3373216824549914,2.183963052300905,RB1;TCF7L2;GSTP1;RTKN2;MAZ;GHITM;PARK7;TRIAP1;RELA;AKT1;PHIP;TMBIM6;SLC25A5;TMEM14A;HSPA1A
1215,GO_Biological_Process_2025,Positive Regulation of Apoptotic Process (GO:0043065),56/313,0.1970162124794922,0.7085130733329109,0,0,1.1474017144399835,1.863918810284572,TOP2A;GSK3A;FAF1;HMGB1;CCAR1;ING4;PIDD1;LGALS1;CASP8;CASP10;CASP3;ARL6IP5;CASP2;SOX4;CTNNBL1;BNIP3L;PRMT2;TSC22D1;DAPK1;F2R;SIRT2;LATS1;TRAF7;MELK;BIN1;DDIT3;VDAC1;ATF6;TP53;PPID;HTRA2;FOXO3;STK4;SAV1;HSPD1;BCLAF1;MAPK8;MAP3K20;E2F1;PMAIP1;APBB1;ECT2;IP6K2;SNCA;BARD1;TGFB1;AKR1C3;SOD1;MLLT11;DNAJA1;REST;ERCC3;BAX;RNPS1;QRICH1;TAF6
1216,GO_Biological_Process_2025,Cell Surface Receptor Protein Serine/Threonine Kinase Signaling Pathway (GO:0007178),6/25,0.1997216654509548,0.7117683723023389,0,0,1.660368025326474,2.6745715468363658,SMAD2;SMAD1;SMAD4;RBPMS;ZMIZ1;FOS
1217,GO_Biological_Process_2025,Cellular Response to Low-Density Lipoprotein Particle Stimulus (GO:0071404),6/25,0.1997216654509548,0.7117683723023389,0,0,1.660368025326474,2.6745715468363658,TGFB1;ITGB2;AKT1;CD9;LDLR;SREBF2
1218,GO_Biological_Process_2025,Lamellipodium Assembly (GO:0030032),6/25,0.1997216654509548,0.7117683723023389,0,0,1.660368025326474,2.6745715468363658,CARMIL1;CCDC88A;GOLPH3;KIT;SRGAP2;ARHGEF6
1219,GO_Biological_Process_2025,Lymphocyte Proliferation (GO:0046651),6/25,0.1997216654509548,0.7117683723023389,0,0,1.660368025326474,2.6745715468363658,HELLS;MEF2C;PTPRC;FLT3;CTPS1;HSPD1
1220,GO_Biological_Process_2025,Negative Regulation of Epidermal Growth Factor Receptor Signaling Pathway (GO:0042059),6/25,0.1997216654509548,0.7117683723023389,0,0,1.660368025326474,2.6745715468363658,RNF126;TSG101;MMAB;VPS25;SNX6;RAB7A
1221,GO_Biological_Process_2025,Negative Regulation of Intrinsic Apoptotic Signaling Pathway in Response to DNA Damage (GO:1902230),6/25,0.1997216654509548,0.7117683723023389,0,0,1.660368025326474,2.6745715468363658,CDKN2D;ING3;DDIAS;TRIAP1;TAF9B;TPT1
1222,GO_Biological_Process_2025,Protein Lipidation (GO:0006497),6/25,0.1997216654509548,0.7117683723023389,0,0,1.660368025326474,2.6745715468363658,ATG10;ZDHHC12;ZDHHC6;SELENOK;ZDHHC16;ZDHHC3
1223,GO_Biological_Process_2025,Regulation of Toll-Like Receptor Signaling Pathway (GO:0034121),6/25,0.1997216654509548,0.7117683723023389,0,0,1.660368025326474,2.6745715468363658,YWHAE;IKBKB;GDI1;GPR108;IRF1;GPS2
1224,GO_Biological_Process_2025,Regulation of Organelle Organization (GO:0033043),19/97,0.2003318578270016,0.7117683723023389,0,0,1.281470547906534,2.060322715460756,USP6NL;INO80C;PRMT6;CLIC4;TMED9;CENPV;ARL6IP1;MCRS1;RDX;STMN3;NEXN;UCHL5;GOLPH3;RUVBL2;RUVBL1;VPS35;EZR;ATG5;MAPK3
1225,GO_Biological_Process_2025,Regulation of Protein-Containing Complex Assembly (GO:0043254),24/126,0.2041547030327657,0.7117683723023389,0,0,1.237999925868268,1.967029885945206,RB1;HSPA8;HSP90AA1;TGFB1;RALB;SLF2;FAF1;HJURP;EIF2AK2;BRK1;PARK7;RHOC;SVIP;HDAC6;SEPTIN8;LATS1;KIF9;UBLCP1;SUMO1;SELENOP;HSF1;BAX;AIDA;VPS39
1226,GO_Biological_Process_2025,Glutamate Metabolic Process (GO:0006536),5/20,0.2054492374729319,0.7117683723023389,0,0,1.7524793819814175,2.773397278086931,ATAT1;OAT;ALDH5A1;GOT2;ALDH18A1
1227,GO_Biological_Process_2025,Microautophagy (GO:0016237),5/20,0.2054492374729319,0.7117683723023389,0,0,1.7524793819814175,2.773397278086931,VPS4A;ULK3;ATG4B;ATG4D;ATG5
1228,GO_Biological_Process_2025,Positive Regulation of Protein Targeting to Membrane (GO:0090314),5/20,0.2054492374729319,0.7117683723023389,0,0,1.7524793819814175,2.773397278086931,C2CD5;TCAF1;ITGB2;ITGB1BP1;HRAS
1229,GO_Biological_Process_2025,Presynaptic Endocytosis (GO:0140238),5/20,0.2054492374729319,0.7117683723023389,0,0,1.7524793819814175,2.773397278086931,AP2B1;STON2;SYNJ2;AP2M1;SNCA
1230,GO_Biological_Process_2025,Protein Heterooligomerization (GO:0051291),5/20,0.2054492374729319,0.7117683723023389,0,0,1.7524793819814175,2.773397278086931,NUDT21;MAT2A;KRT10;HSD17B8;FARSB
1231,GO_Biological_Process_2025,Regulation of Cellular Response to Transforming Growth Factor Beta Stimulus (GO:1903844),5/20,0.2054492374729319,0.7117683723023389,0,0,1.7524793819814175,2.773397278086931,SMAD2;LATS1;LTBP4;NREP;TRIM33
1232,GO_Biological_Process_2025,Regulation of Granulocyte Chemotaxis (GO:0071622),5/20,0.2054492374729319,0.7117683723023389,0,0,1.7524793819814175,2.773397278086931,MDK;RARRES2;KIF20B;JAM3;MAPK3
1233,GO_Biological_Process_2025,Reg of Mt Outer Membrane Permeabilization Inv in Apoptotic Sgnlng Pway (GO:1901028),5/20,0.2054492374729319,0.7117683723023389,0,0,1.7524793819814175,2.773397278086931,GSK3A;SIVA1;SLC25A5;TMEM14A;HSPA1A
1234,GO_Biological_Process_2025,"Regulation of Synaptic Transmission, GABAergic (GO:0032228)",5/20,0.2054492374729319,0.7117683723023389,0,0,1.7524793819814175,2.773397278086931,NLGN1;SLC38A1;PLCL2;ZDHHC12;ZDHHC3
1235,GO_Biological_Process_2025,L-serine Metabolic Process (GO:0006563),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,SHMT2;SHMT1;SERINC3
1236,GO_Biological_Process_2025,T-helper 1 Type Immune Response (GO:0042088),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,TMEM98;HMGB1;HLA-DRB1
1237,GO_Biological_Process_2025,Angiogenesis Involved in Wound Healing (GO:0060055),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,PRCP;GATA2;CD34
1238,GO_Biological_Process_2025,Establishment of Epithelial Cell Apical/Basal Polarity (GO:0045198),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,RAP2A;EZR;RHOA
1239,GO_Biological_Process_2025,Fructose 6-Phosphate Metabolic Process (GO:0006002),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,PCNX4;PFKL;HOOK3
1240,GO_Biological_Process_2025,Glycerol Metabolic Process (GO:0006071),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,COQ2;TPI1;PGP
1241,GO_Biological_Process_2025,Mitochondrial Protein Processing (GO:0034982),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,IMMP1L;PMPCB;YME1L1
1242,GO_Biological_Process_2025,Multivesicular Body-Lysosome Fusion (GO:0061763),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,CHMP1B;CHMP2B;CHMP5
1243,GO_Biological_Process_2025,Negative Regulation of T-helper 17 Cell Differentiation (GO:2000320),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,LGALS1;LOXL3;RC3H2
1244,GO_Biological_Process_2025,Negative Regulation of Centrosome Duplication (GO:0010826),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,CCNF;CDK5RAP2;MDM1
1245,GO_Biological_Process_2025,Negative Regulation of Lipid Localization (GO:1905953),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,NFKBIA;CSRP1;NR1H2
1246,GO_Biological_Process_2025,Negative Regulation of Nuclear Division (GO:0051784),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,CHEK1;FBXO5;FBXO43
1247,GO_Biological_Process_2025,Positive Regulation of Actin Nucleation (GO:0051127),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,BRK1;WASF1;WASF2
1248,GO_Biological_Process_2025,Positive Regulation of Dendritic Spine Morphogenesis (GO:0061003),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,PTPRD;LRP8;DBN1
1249,GO_Biological_Process_2025,Positive Regulation of Lipid Transport (GO:0032370),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,C1D;DBI;TRIAP1
1250,GO_Biological_Process_2025,Protein K27-linked Ubiquitination (GO:0044314),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,RNF126;UBE2S;UBE2T
1251,GO_Biological_Process_2025,Regulation of T-helper 17 Cell Differentiation (GO:2000319),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,RNASEH2A;NFKBIZ;RC3H2
1252,GO_Biological_Process_2025,Regulation of Amyloid Precursor Protein Biosynthetic Process (GO:0042984),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,ITM2A;ITM2B;ITM2C
1253,GO_Biological_Process_2025,Regulation of Complement Activation (GO:0030449),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,IL1B;CD59;PHB2
1254,GO_Biological_Process_2025,Regulation of Monocyte Chemotactic Protein-1 Production (GO:0071637),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,GSTP1;IL1B;OAS3
1255,GO_Biological_Process_2025,Regulation of Neutrophil Migration (GO:1902622),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,RAC2;KIF20B;JAM3
1256,GO_Biological_Process_2025,Regulation of Toll-Like Receptor 9 Signaling Pathway (GO:0034163),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,PPT1;HMGB1;ZDHHC3
1257,GO_Biological_Process_2025,Respiratory Electron Transport Chain (GO:0022904),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,NDUFA5;ETFB;SDHA
1258,GO_Biological_Process_2025,Self Proteolysis (GO:0097264),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,CASP8;CAPN7;CAPN1
1259,GO_Biological_Process_2025,Small Nucleolar Ribonucleoprotein Complex Assembly (GO:0000491),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,PIH1D1;RUVBL2;RUVBL1
1260,GO_Biological_Process_2025,Telomere Maintenance via Recombination (GO:0000722),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,RAD51;XRCC3;SMC6
1261,GO_Biological_Process_2025,Tetrahydrofolate Metabolic Process (GO:0046653),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,SHMT2;SHMT1;TYMS
1262,GO_Biological_Process_2025,Vacuole Fusion (GO:0097576),3/10,0.2060898947470248,0.7117683723023389,0,0,2.252850435949028,3.558248452605549,CHMP1B;CHMP2B;CHMP5
1263,GO_Biological_Process_2025,Intracellular Iron Ion Homeostasis (GO:0006879),12/58,0.2078532366072314,0.7117683723023389,0,0,1.3719806763285023,2.1552760570241096,SMAD1;SMAD4;ABCB7;GLRX5;BOLA3;SLC40A1;BOLA1;FBXL5;B2M;ISCU;NUBP2;SOD1
1264,GO_Biological_Process_2025,Purine Ribonucleotide Metabolic Process (GO:0009150),12/58,0.2078532366072314,0.7117683723023389,0,0,1.3719806763285023,2.1552760570241096,HSPA8;GMPR2;FIGNL1;OLA1;GNAI3;AK3;HPRT1;ATP1B1;CLPX;HSPA1B;RAN;HSPA1A
1265,GO_Biological_Process_2025,Regulation of Multicellular Organismal Development (GO:2000026),12/58,0.2078532366072314,0.7117683723023389,0,0,1.3719806763285023,2.1552760570241096,INO80C;DR1;GFI1B;MEAF6;RACGAP1;RUVBL2;MCRS1;RUVBL1;TADA3;WDR5;CDK1;UCHL5
1266,GO_Biological_Process_2025,Folic Acid-Containing Compound Metabolic Process (GO:0006760),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,SHMT2;SHMT1;GGH;SLC19A1
1267,GO_Biological_Process_2025,Lipoprotein Localization (GO:0044872),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,VMP1;PRKCB;C1D;ZDHHC3
1268,GO_Biological_Process_2025,Melanosome Transport (GO:0032402),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,BLOC1S5;BLOC1S6;BBS7;RAB11A
1269,GO_Biological_Process_2025,Negative Regulation of Cyclin-Dependent Protein Kinase Activity (GO:1904030),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,LATS1;HHEX;CDKN1B;CDPF1
1270,GO_Biological_Process_2025,- Reg of Endoplasmic Reticulum Stress-Induced Intrinsic Apoptotic Sgnlng Pway (GO:1902236),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,TXNDC12;TMBIM6;PARK7;HSPA1A
1271,GO_Biological_Process_2025,Negative Regulation of Gluconeogenesis (GO:0045721),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,MAP4K2;CRY1;PGP;STK4
1272,GO_Biological_Process_2025,Nitric Oxide Biosynthetic Process (GO:0006809),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,CYB5B;ARG2;CYB5R3;VDAC2
1273,GO_Biological_Process_2025,Pigment Granule Transport (GO:0051904),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,BLOC1S5;BLOC1S6;BBS7;RAB11A
1274,GO_Biological_Process_2025,Positive Regulation of Autophagy of Mitochondrion (GO:1903599),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,EIF2AK1;PARK7;UBE2A;SLC25A5
1275,GO_Biological_Process_2025,Positive Regulation of Cytoplasmic Translation (GO:2000767),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,DHX9;HNRNPD;HNRNPU;YBX1
1276,GO_Biological_Process_2025,Positive Regulation of Immunoglobulin Mediated Immune Response (GO:0002891),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,MAD2L2;HMCES;SHLD1;NECTIN2
1277,GO_Biological_Process_2025,Positive Regulation of Transmembrane Transport (GO:0034764),4/15,0.208826622836474,0.7117683723023389,0,0,1.9116525303125176,2.9941275478864333,C2CD5;SLC38A1;ARL6IP1;AZIN1
